ID,Datetime,Temperature,Humidity,Pressure,Co2 Gas,PM2.5,PM10,Daytime
2707,2019-05-21 05:57:21,26.2367776,25.42882109,972.5058131,542,4.6,8.7,Day
2708,2019-05-21 05:57:23,26.24698796,25.27713294,972.4654427,541,4.7,10.9,Day
2709,2019-05-21 05:57:24,26.24698796,25.23168404,972.5495522,541,4.6,11.5,Day
2710,2019-05-21 05:57:26,26.25209314,25.19623374,972.4732935,541,4.7,11.7,Day
2711,2019-05-21 05:57:28,26.25719832,25.17088252,972.4811444,541,4.6,11.6,Day
2712,2019-05-21 05:57:29,26.25209314,25.13563296,972.4732935,541,4.8,12.4,Day
2713,2019-05-21 05:57:31,26.26740868,25.12522805,972.4968462,542,4.6,11.9,Day
2714,2019-05-21 05:57:33,26.25209314,25.09523185,972.5574038,543,4.7,12.1,Day
2715,2019-05-21 05:57:34,26.25719832,25.09512995,972.4811444,542,4.6,12.1,Day
2716,2019-05-21 05:57:36,26.27251387,25.0897738,972.5046972,543,4.6,12.1,Day
2717,2019-05-21 05:57:38,26.27251387,25.08472339,972.5046972,542,4.6,11.8,Day
2718,2019-05-21 05:57:40,26.27251387,25.06452168,972.5046972,542,4.7,12.6,Day
2719,2019-05-21 05:57:41,26.27251387,25.10997537,972.5046972,544,4.7,13.2,Day
2720,2019-05-21 05:57:43,26.27251387,25.15037815,972.4486219,544,4.6,12.9,Day
2721,2019-05-21 05:57:44,26.27761905,25.22098139,972.4845103,545,4.6,13.0,Day
2722,2019-05-21 05:57:46,26.27761905,25.23613217,972.4564725,544,4.6,12.9,Day
2723,2019-05-21 05:57:48,26.27251387,25.21603166,972.4766596,544,4.7,13.4,Day
2724,2019-05-21 05:57:49,26.27251387,25.24128268,972.4766596,544,4.7,13.5,Day
2725,2019-05-21 05:57:51,26.28272423,25.27643407,972.5203992,546,4.8,13.7,Day
2726,2019-05-21 05:57:53,26.27251387,25.32208469,972.4766596,546,4.7,11.3,Day
2727,2019-05-21 05:57:54,26.27761905,25.36743617,972.4845103,544,4.8,11.2,Day
2728,2019-05-21 05:57:56,26.27761905,25.39773638,972.4845103,545,4.8,10.9,Day
2729,2019-05-21 05:57:58,26.27761905,25.41288638,972.4564725,545,4.8,11.1,Day
2730,2019-05-21 05:57:59,26.28272423,25.41783812,972.464323,546,4.7,10.2,Day
2731,2019-05-21 05:58:01,26.28272423,25.40268796,972.464323,545,4.8,11.5,Day
2732,2019-05-21 05:58:02,26.28782941,25.40258953,972.416097,544,4.6,11.2,Day
2733,2019-05-21 05:58:04,26.27761905,25.42298635,972.4564725,544,4.7,11.7,Day
2734,2019-05-21 05:58:06,26.28272423,25.42288816,972.4082469,544,4.7,11.3,Day
2735,2019-05-21 05:58:07,26.28782941,25.41773986,972.4721735,544,4.8,11.6,Day
2736,2019-05-21 05:58:09,26.28272423,25.42793819,972.464323,544,4.9,11.3,Day
2737,2019-05-21 05:58:11,26.28782941,25.43289012,972.4721735,543,4.8,10.7,Day
2738,2019-05-21 05:58:12,26.27761905,25.44823614,972.4564725,544,4.9,11.4,Day
2739,2019-05-21 05:58:14,26.29293459,25.43279203,972.4800241,543,5.0,11.5,Day
2740,2019-05-21 05:58:16,26.29293459,25.38734052,972.4519856,543,4.9,11.8,Day
2741,2019-05-21 05:58:17,26.29293459,25.39744091,972.4519856,543,5.0,11.6,Day
2742,2019-05-21 05:58:19,26.29293459,25.39744091,972.4519856,543,5.0,11.6,Day
2743,2019-05-21 05:58:21,26.29803978,26.93227431,972.459836,543,4.8,11.6,Day
2744,2019-05-21 05:58:22,26.31335533,26.35649233,972.4273084,544,4.7,11.3,Day
2745,2019-05-21 05:58:24,26.29803978,25.77104016,972.4878747,544,4.8,11.5,Day
2746,2019-05-21 05:58:26,26.30314496,25.59420001,972.4676864,545,4.8,12.0,Day
2747,2019-05-21 05:58:27,26.30825014,25.51330166,972.4194584,546,4.9,11.9,Day
2748,2019-05-21 05:58:29,26.28782941,25.45309037,972.5002119,546,4.9,11.9,Day
2749,2019-05-21 05:58:31,26.31335533,25.43239956,972.4833872,546,4.9,10.6,Day
2750,2019-05-21 05:58:32,26.30314496,25.43259581,972.4116084,545,5.0,11.0,Day
2751,2019-05-21 05:58:34,26.30314496,25.43259581,972.4396474,544,4.9,11.8,Day
2752,2019-05-21 05:58:36,26.30314496,25.42754556,972.4116084,545,4.9,12.1,Day
2753,2019-05-21 05:58:37,26.30314496,25.38209295,972.4116084,543,4.9,12.0,Day
2754,2019-05-21 05:58:39,26.30825014,25.02844943,972.4474976,544,4.7,11.8,Day
2755,2019-05-21 05:58:41,26.30314496,24.92753384,972.4957254,543,4.7,11.7,Day
2756,2019-05-21 05:58:42,26.30825014,24.91732784,972.4474976,543,4.7,11.1,Day
2757,2019-05-21 05:58:44,26.30825014,24.80620268,972.335341,544,4.6,10.5,Day
2758,2019-05-21 05:58:46,26.31846051,24.74537548,972.4351584,543,4.7,10.6,Day
2759,2019-05-21 05:58:47,26.30314496,24.8315637,972.4676864,543,4.6,11.2,Day
2760,2019-05-21 05:58:49,26.31846051,24.67465474,972.4912377,544,4.6,11.5,Day
2761,2019-05-21 05:58:51,26.30825014,24.60919926,972.4755368,544,4.7,11.7,Day
2762,2019-05-21 05:58:52,26.30825014,24.91732784,972.503576,543,4.8,12.1,Day
2763,2019-05-21 05:58:54,26.31335533,25.04855045,972.4273084,544,4.5,11.9,Day
2764,2019-05-21 05:58:55,26.30314496,25.10431396,972.4396474,543,4.5,11.9,Day
2765,2019-05-21 05:58:57,26.31335533,25.16977058,972.4273084,543,4.6,11.7,Day
2766,2019-05-21 05:58:59,26.31846051,25.20502491,972.463198,543,4.6,12.3,Day
2767,2019-05-21 05:59:00,26.31335533,25.22027771,972.5114267,544,4.5,12.3,Day
2768,2019-05-21 05:59:02,26.31335533,25.11421188,972.4553478,543,4.4,11.7,Day
2769,2019-05-21 05:59:04,26.31335533,24.9929898,972.4553478,544,4.4,10.4,Day
2770,2019-05-21 05:59:05,26.31846051,24.88176138,972.463198,542,4.5,10.5,Day
2771,2019-05-21 05:59:07,26.31335533,24.83135372,972.4553478,543,4.5,10.5,Day
2772,2019-05-21 05:59:09,26.30825014,24.85671456,972.4474976,543,4.6,10.2,Day
2773,2019-05-21 05:59:11,26.31846051,24.73527261,972.463198,543,4.6,10.6,Day
2774,2019-05-21 05:59:12,26.31335533,24.66971005,972.4833872,543,4.6,11.4,Day
2775,2019-05-21 05:59:14,26.31335533,24.66971005,972.4553478,543,4.6,11.7,Day
2776,2019-05-21 05:59:16,26.31846051,24.62413904,972.463198,543,4.6,11.7,Day
2777,2019-05-21 05:59:17,26.31846051,24.80094076,972.463198,544,4.5,11.4,Day
2778,2019-05-21 05:59:19,26.30825014,24.90217462,972.4755368,542,4.5,10.8,Day
2779,2019-05-21 05:59:20,26.30825014,24.89207244,972.3914192,542,4.5,11.4,Day
2780,2019-05-21 05:59:22,26.31335533,24.86671226,972.4553478,544,4.6,12.2,Day
2781,2019-05-21 05:59:24,26.30825014,24.64961113,972.4194584,543,4.6,12.0,Day
2782,2019-05-21 05:59:25,26.31846051,24.64434541,972.4351584,543,4.6,12.0,Day
2783,2019-05-21 05:59:27,26.31335533,24.70507025,972.4553478,543,4.5,12.6,Day
2784,2019-05-21 05:59:29,26.31335533,24.44238582,972.5394662,543,4.5,13.0,Day
2785,2019-05-21 05:59:30,26.31335533,24.49290361,972.4833872,542,4.5,13.0,Day
2786,2019-05-21 05:59:32,26.31846051,24.46248381,972.4351584,542,4.6,13.5,Day
2787,2019-05-21 05:59:34,26.31335533,24.44238582,972.4553478,543,4.6,13.7,Day
2788,2019-05-21 05:59:35,26.31335533,24.35650388,972.4273084,542,4.6,13.6,Day
2789,2019-05-21 05:59:37,26.30825014,24.30609508,972.4474976,542,4.6,13.6,Day
2790,2019-05-21 05:59:39,26.29803978,24.24064246,972.4878747,542,4.7,13.6,Day
2791,2019-05-21 05:59:40,26.30825014,24.17474166,972.4194584,542,4.7,13.2,Day
2792,2019-05-21 05:59:42,26.29803978,24.129498,972.4037585,543,4.7,12.0,Day
2793,2019-05-21 05:59:44,26.30825014,24.25052309,972.503576,542,4.7,11.9,Day
2794,2019-05-21 05:59:45,26.30314496,24.30620607,972.4116084,543,4.7,12.8,Day
2795,2019-05-21 05:59:47,26.29293459,24.19528694,972.4519856,543,4.8,12.7,Day
2796,2019-05-21 05:59:49,26.29293459,24.19528694,972.4800241,543,4.8,13.1,Day
2797,2019-05-21 05:59:50,26.29803978,24.08402878,972.459836,543,4.9,12.7,Day
2798,2019-05-21 05:59:52,26.30314496,25.44774653,972.4676864,542,4.9,11.5,Day
2799,2019-05-21 05:59:54,26.30825014,26.56862936,972.503576,543,5.0,12.0,Day
2800,2019-05-21 05:59:55,26.32356569,27.11360257,972.4430084,542,5.1,12.2,Day
2801,2019-05-21 05:59:57,26.32356569,26.75012636,972.4990882,542,5.2,10.4,Day
2802,2019-05-21 06:00:00,26.32356569,25.99276095,972.3869287,542,5.3,11.2,Day
2803,2019-05-21 06:00:01,26.32867088,25.79067464,972.4508585,542,5.2,11.1,Day
2804,2019-05-21 06:00:03,26.33377606,25.51786601,972.4587086,541,5.1,10.6,Day
2805,2019-05-21 06:00:05,26.32867088,25.03308952,972.3947783,542,5.1,10.8,Day
2806,2019-05-21 06:00:06,26.33377606,24.68443772,972.4026279,541,5.1,10.9,Day
2807,2019-05-21 06:00:08,26.33377606,24.49246809,972.4587086,541,5.1,11.2,Day
2808,2019-05-21 06:00:10,26.33377606,24.47731214,972.5428297,541,5.1,10.7,Day
2809,2019-05-21 06:00:11,26.33888125,24.41152575,972.5506805,541,5.1,10.8,Day
2810,2019-05-21 06:00:13,26.35419681,24.21920262,972.4901091,541,5.2,11.4,Day
2811,2019-05-21 06:00:15,26.34398643,24.14363855,972.4183272,541,5.1,9.9,Day
2812,2019-05-21 06:00:18,26.34909162,24.24962981,972.4261769,542,5.1,9.8,Day
2813,2019-05-21 06:00:19,26.33888125,24.44183851,972.3543965,541,5.0,9.1,Day
2814,2019-05-21 06:00:21,26.35419681,24.91639141,972.4340266,541,4.8,8.6,Day
2815,2019-05-21 06:00:23,26.35419681,24.86587522,972.4059854,540,4.8,8.7,Day
2816,2019-05-21 06:00:24,26.35419681,24.58802296,972.4059854,541,4.7,8.4,Day
2817,2019-05-21 06:00:26,26.34909162,24.56287067,972.3981359,540,4.6,8.2,Day
2818,2019-05-21 06:00:28,26.35419681,24.40109156,972.3779442,541,4.7,8.5,Day
2819,2019-05-21 06:00:29,26.35419681,24.14846545,972.4059854,540,4.7,8.1,Day
2820,2019-05-21 06:00:31,26.34909162,23.93636048,972.370095,540,4.6,8.7,Day
2821,2019-05-21 06:00:33,26.34398643,23.81015086,972.3622457,541,4.6,8.9,Day
2822,2019-05-21 06:00:34,26.33888125,23.84058561,972.4385181,540,4.8,9.2,Day
2823,2019-05-21 06:00:36,26.33888125,23.82542662,972.4104776,541,4.7,9.3,Day
2824,2019-05-21 06:00:38,26.33888125,23.90122091,972.3543965,540,4.8,9.6,Day
2825,2019-05-21 06:00:39,26.34909162,23.97173102,972.482259,540,4.8,10.5,Day
2826,2019-05-21 06:00:41,26.34398643,23.92131701,972.4744088,541,4.8,10.4,Day
2827,2019-05-21 06:00:43,26.34398643,23.85057533,972.4183272,540,4.9,10.9,Day
2828,2019-05-21 06:00:44,26.33888125,23.83047962,972.382437,540,4.8,10.9,Day
2829,2019-05-21 06:00:46,26.33377606,23.91649505,972.3745876,540,4.8,11.0,Day
2830,2019-05-21 06:00:47,26.33888125,23.95174951,972.3543965,541,4.9,12.0,Day
2831,2019-05-21 06:00:49,26.34398643,23.85057533,972.4744088,541,5.0,12.9,Day
2832,2019-05-21 06:00:51,26.33888125,23.6990991,972.382437,541,5.1,12.9,Day
2833,2019-05-21 06:00:53,26.34398643,23.52716631,972.3902865,541,5.1,12.9,Day
2834,2019-05-21 06:00:54,26.34398643,23.45641654,972.5024496,540,5.1,12.4,Day
2835,2019-05-21 06:00:56,26.34398643,23.46147014,972.4183272,541,5.0,12.2,Day
2836,2019-05-21 06:00:58,26.33377606,23.61836595,972.4587086,541,5.0,13.4,Day
2837,2019-05-21 06:00:59,26.33377606,23.72953574,972.3745876,541,5.0,13.2,Day
2838,2019-05-21 06:01:01,26.33888125,23.63340696,972.3543965,541,5.1,12.7,Day
2839,2019-05-21 06:01:03,26.33888125,23.51717934,972.382437,540,5.1,12.9,Day
2840,2019-05-21 06:01:04,26.34398643,23.2744819,972.5585313,540,5.0,12.4,Day
2841,2019-05-21 06:01:06,26.33377606,23.1079495,972.4587086,541,5.0,12.9,Day
2842,2019-05-21 06:01:07,26.33377606,23.07257131,972.4026279,541,5.0,12.6,Day
2843,2019-05-21 06:01:09,26.32867088,23.32033335,972.4788986,542,5.1,12.7,Day
2844,2019-05-21 06:01:11,26.33888125,23.50201893,972.4945993,543,5.0,12.3,Day
2845,2019-05-21 06:01:12,26.33377606,23.57793967,972.4306682,544,4.9,11.9,Day
2846,2019-05-21 06:01:14,26.33377606,23.59309958,972.4867489,546,4.9,12.2,Day
2847,2019-05-21 06:01:16,26.33377606,23.67900446,972.4587086,547,4.9,12.2,Day
2848,2019-05-21 06:01:17,26.31335533,23.58852313,972.4833872,546,5.1,12.2,Day
2849,2019-05-21 06:01:19,26.31335533,23.5632577,972.4273084,548,5.1,12.2,Day
2850,2019-05-21 06:01:21,26.31846051,23.55303188,972.463198,546,5.1,12.3,Day
2851,2019-05-21 06:01:22,26.32356569,23.62365683,972.4990882,545,5.1,12.3,Day
2852,2019-05-21 06:01:24,26.31846051,23.66419998,972.5192774,545,5.1,12.5,Day
2853,2019-05-21 06:01:26,26.32356569,23.64386929,972.5271282,546,5.1,13.3,Day
2854,2019-05-21 06:01:27,26.32867088,23.71954727,972.4508585,547,5.2,12.9,Day
2855,2019-05-21 06:01:29,26.32867088,23.77007738,972.5069387,546,5.1,13.2,Day
2856,2019-05-21 06:01:31,26.33377606,23.82049019,972.4587086,547,5.0,13.0,Day
2857,2019-05-21 06:01:33,26.31846051,23.80062867,972.4912377,546,5.0,13.0,Day
2858,2019-05-21 06:01:34,26.32867088,23.83071254,972.4508585,546,5.0,12.8,Day
2859,2019-05-21 06:01:36,26.32356569,23.93693674,972.3588889,546,5.0,12.3,Day
2860,2019-05-21 06:01:38,26.32356569,23.9622,972.4430084,545,5.0,12.1,Day
2861,2019-05-21 06:01:39,26.32356569,23.94704207,972.3588889,545,5.1,11.8,Day
2862,2019-05-21 06:01:41,26.31335533,23.74011183,972.399269,545,5.3,12.8,Day
2863,2019-05-21 06:01:42,26.31846051,23.52271268,972.3510396,545,5.2,12.2,Day
2864,2019-05-21 06:01:44,26.32356569,23.54280578,972.4430084,546,5.2,11.8,Day
2865,2019-05-21 06:01:46,26.32356569,23.7499828,972.3588889,546,5.2,11.7,Day
2866,2019-05-21 06:01:47,26.33377606,23.99228648,972.4026279,544,5.0,10.8,Day
2867,2019-05-21 06:01:49,26.31335533,23.86643066,972.4273084,544,5.0,10.4,Day
2868,2019-05-21 06:01:51,26.31335533,23.8057982,972.3712296,544,5.0,10.4,Day
2869,2019-05-21 06:01:52,26.32356569,23.71461199,972.4149686,546,4.9,10.6,Day
2870,2019-05-21 06:01:54,26.31846051,23.6995709,972.3510396,545,4.9,10.4,Day
2871,2019-05-21 06:01:56,26.31335533,23.81590368,972.3712296,546,4.9,9.9,Day
2872,2019-05-21 06:01:57,26.30314496,23.7656103,972.4116084,545,5.0,8.9,Day
2873,2019-05-21 06:01:59,26.31846051,23.70462386,972.463198,545,5.0,8.5,Day
2874,2019-05-21 06:02:01,26.31335533,23.66937127,972.5114267,546,5.0,8.4,Day
2875,2019-05-21 06:02:03,26.31846051,23.61366947,972.4351584,545,5.1,9.3,Day
2876,2019-05-21 06:02:04,26.31335533,23.75021751,972.4273084,544,5.1,9.6,Day
2877,2019-05-21 06:02:06,26.31335533,23.75021751,972.3712296,544,5.1,9.9,Day
2878,2019-05-21 06:02:08,26.30825014,23.66948954,972.335341,546,5.1,11.1,Day
2879,2019-05-21 06:02:09,26.30825014,23.64422499,972.3633801,544,5.1,11.4,Day
2880,2019-05-21 06:02:11,26.31846051,23.67935899,972.4351584,544,5.0,10.5,Day
2881,2019-05-21 06:02:13,26.31846051,23.62377563,972.4071188,545,5.2,11.2,Day
2882,2019-05-21 06:02:14,26.30825014,23.64422499,972.4194584,544,5.3,11.7,Day
2883,2019-05-21 06:02:16,26.32356569,23.63376308,972.4149686,543,5.3,11.4,Day
2884,2019-05-21 06:02:18,26.31846051,23.64398787,972.3790792,543,5.2,11.4,Day
2885,2019-05-21 06:02:20,26.32867088,23.71954727,972.4508585,544,5.2,11.6,Day
2886,2019-05-21 06:02:21,26.32356569,23.64386929,972.4710483,543,5.3,12.0,Day
2887,2019-05-21 06:02:23,26.32356569,23.65397548,972.3869287,544,5.4,12.7,Day
2888,2019-05-21 06:02:25,26.32356569,23.58828473,972.3869287,542,5.4,12.8,Day
2889,2019-05-21 06:02:27,26.32867088,23.53763273,972.4228184,542,5.4,12.8,Day
2890,2019-05-21 06:02:31,26.31846051,23.61872256,972.4351584,543,5.4,13.6,Day
2891,2019-05-21 06:02:33,26.31335533,23.68453008,972.4273084,542,5.3,12.7,Day
2892,2019-05-21 06:02:35,26.32356569,23.66408164,972.4710483,542,5.4,12.8,Day
2893,2019-05-21 06:02:37,26.31335533,23.62894744,972.4553478,542,5.5,12.4,Day
2894,2019-05-21 06:02:39,26.31335533,23.58852313,972.3151509,543,5.5,11.3,Day
2895,2019-05-21 06:02:40,26.31335533,23.61884141,972.3712296,542,5.2,10.9,Day
2896,2019-05-21 06:02:42,26.30825014,23.63917205,972.3914192,542,5.1,10.6,Day
2897,2019-05-21 06:02:44,26.31846051,23.68946496,972.4071188,542,5.1,10.5,Day
2898,2019-05-21 06:02:45,26.31846051,23.65914697,972.3790792,542,5.1,11.0,Day
2899,2019-05-21 06:02:47,26.31846051,23.71472976,972.463198,541,5.1,11.0,Day
2900,2019-05-21 06:02:49,26.31335533,23.79569269,972.4273084,541,5.0,10.9,Day
2901,2019-05-21 06:02:51,26.31335533,23.86137799,972.3431903,542,5.1,10.2,Day
2902,2019-05-21 06:02:52,26.31335533,23.85127264,972.4273084,542,5.1,10.1,Day
2903,2019-05-21 06:02:54,26.29803978,23.9021459,972.2916039,542,5.1,9.4,Day
2904,2019-05-21 06:02:56,26.31335533,23.93716718,972.3712296,543,5.0,9.8,Day
2905,2019-05-21 06:02:57,26.30314496,23.9626597,972.4396474,542,4.9,9.7,Day
2906,2019-05-21 06:02:59,26.30825014,23.94738737,972.4194584,541,5.0,10.0,Day
2907,2019-05-21 06:03:01,26.30825014,23.96254479,972.4194584,542,5.1,10.3,Day
2908,2019-05-21 06:03:02,26.30314496,23.9677121,972.3555306,542,5.1,9.4,Day
2909,2019-05-21 06:03:04,26.30825014,23.98275457,972.3914192,542,5.1,11.0,Day
2910,2019-05-21 06:03:06,26.31335533,24.01295469,972.4833872,543,5.1,11.0,Day
2911,2019-05-21 06:03:08,26.31846051,24.06336501,972.463198,542,5.2,10.7,Day
2912,2019-05-21 06:03:09,26.31335533,24.15442027,972.4273084,541,5.2,11.0,Day
2913,2019-05-21 06:03:11,26.32356569,24.30576207,972.4149686,542,5.1,11.3,Day
2914,2019-05-21 06:03:13,26.30825014,24.35661429,972.3914192,542,5.1,11.4,Day
2915,2019-05-21 06:03:15,26.31335533,24.33629605,972.3712296,542,5.1,11.2,Day
2916,2019-05-21 06:03:16,26.31335533,24.30598409,972.4273084,542,5.1,11.3,Day
2917,2019-05-21 06:03:18,26.31846051,24.26545626,972.3510396,542,5.2,12.2,Day
2918,2019-05-21 06:03:20,26.32356569,24.24008374,972.3869287,542,5.2,12.3,Day
2919,2019-05-21 06:03:21,26.32356569,24.25524039,972.3588889,540,5.1,11.8,Day
2920,2019-05-21 06:03:23,26.32356569,24.29060564,972.4430084,540,5.0,11.6,Day
2921,2019-05-21 06:03:25,26.32356569,24.32091843,972.3028093,540,4.9,11.4,Day
2922,2019-05-21 06:03:27,26.33377606,24.34090557,972.3745876,540,4.9,11.4,Day
2923,2019-05-21 06:03:28,26.33377606,24.27017411,972.3745876,541,4.8,11.5,Day
2924,2019-05-21 06:03:30,26.33377606,24.27522641,972.3745876,540,4.8,12.1,Day
2925,2019-05-21 06:03:32,26.32867088,24.3309119,972.4228184,541,4.8,12.2,Day
2926,2019-05-21 06:03:34,26.33888125,24.38626491,972.4104776,540,4.7,12.1,Day
2927,2019-05-21 06:03:35,26.32867088,24.52288834,972.4228184,541,4.6,11.4,Day
2928,2019-05-21 06:03:37,26.32356569,24.61392832,972.3869287,541,4.7,11.6,Day
2929,2019-05-21 06:03:38,26.33377606,24.63392043,972.4026279,540,4.7,11.4,Day
2930,2019-05-21 06:03:40,26.33888125,24.53782716,972.382437,541,4.7,11.2,Day
2931,2019-05-21 06:03:42,26.32867088,24.91691174,972.3106582,541,4.7,11.1,Day
2932,2019-05-21 06:03:44,26.33377606,25.48756306,972.3185071,541,4.6,10.9,Day
2933,2019-05-21 06:03:45,26.32867088,25.51291278,972.3667383,540,4.6,10.8,Day
2934,2019-05-21 06:03:47,26.33377606,25.46736094,972.4026279,538,4.5,10.4,Day
2935,2019-05-21 06:03:49,26.33377606,25.25523158,972.3745876,538,4.5,10.0,Day
2936,2019-05-21 06:03:50,26.33888125,25.25513138,972.4665587,540,4.5,10.5,Day
2937,2019-05-21 06:03:52,26.34398643,25.1792658,972.446368,538,4.7,11.8,Day
2938,2019-05-21 06:03:54,26.34398643,24.63370585,972.446368,538,4.7,12.8,Day
2939,2019-05-21 06:03:55,26.33377606,24.35100994,972.4026279,538,4.7,12.7,Day
2940,2019-05-21 06:03:57,26.33888125,24.33574268,972.382437,538,4.7,13.0,Day
2941,2019-05-21 06:03:59,26.34398643,24.08300682,972.3622457,537,4.8,13.2,Day
2942,2019-05-21 06:04:00,26.34909162,23.83024667,972.4261769,538,4.7,12.6,Day
2943,2019-05-21 06:04:02,26.34398643,23.61307479,972.4183272,538,4.7,12.2,Day
2944,2019-05-21 06:04:04,26.33888125,23.57276695,972.4104776,538,4.9,12.6,Day
2945,2019-05-21 06:04:05,26.33377606,23.45160453,972.3745876,538,4.8,11.9,Day
2946,2019-05-21 06:04:07,26.34398643,23.39071903,972.3622457,538,4.8,11.7,Day
2947,2019-05-21 06:04:09,26.33888125,23.41105505,972.4104776,538,4.8,12.5,Day
2948,2019-05-21 06:04:11,26.34398643,23.36039668,972.4183272,538,4.9,12.9,Day
2949,2019-05-21 06:04:12,26.33888125,23.30998125,972.4385181,537,4.9,12.5,Day
2950,2019-05-21 06:04:14,26.34909162,23.32489801,972.342054,537,4.9,12.4,Day
2951,2019-05-21 06:04:16,26.34909162,23.64832969,972.370095,537,5.0,12.6,Day
2952,2019-05-21 06:04:17,26.34398643,23.79499156,972.446368,537,4.9,12.0,Day
2953,2019-05-21 06:04:19,26.34909162,23.65338307,972.3981359,537,5.1,12.3,Day
2954,2019-05-21 06:04:21,26.34909162,23.58768856,972.4261769,538,4.9,10.6,Day
2955,2019-05-21 06:04:23,26.33888125,23.45653729,972.3263561,538,4.9,10.7,Day
2956,2019-05-21 06:04:24,26.34398643,23.44630931,972.4183272,538,5.0,9.9,Day
2957,2019-05-21 06:04:26,26.35419681,23.43090632,972.4340266,537,5.2,11.0,Day
2958,2019-05-21 06:04:28,26.35419681,23.36015297,972.4340266,536,5.2,10.7,Day
2959,2019-05-21 06:04:29,26.34909162,23.44113476,972.4261769,538,5.3,11.2,Day
2960,2019-05-21 06:04:31,26.35930199,23.44089288,972.3577521,536,5.3,10.9,Day
2961,2019-05-21 06:04:33,26.34909162,23.43608107,972.2859722,538,5.3,11.0,Day
2962,2019-05-21 06:04:35,26.34909162,23.30973641,972.3981359,537,5.1,10.4,Day
2963,2019-05-21 06:04:36,26.34909162,23.18338712,972.342054,536,5.2,12.1,Day
2964,2019-05-21 06:04:38,26.36440718,23.26893642,972.4216844,537,5.1,11.5,Day
2965,2019-05-21 06:04:40,26.34398643,23.19867297,972.3622457,536,5.1,11.3,Day
2966,2019-05-21 06:04:41,26.36440718,23.22850329,972.4216844,537,5.1,10.9,Day
2967,2019-05-21 06:04:43,26.35419681,23.20853375,972.349903,536,5.1,11.6,Day
2968,2019-05-21 06:04:45,26.35930199,23.15786836,972.4138349,537,5.0,11.5,Day
2969,2019-05-21 06:04:46,26.35419681,23.08723358,972.349903,536,5.0,12.1,Day
2970,2019-05-21 06:04:48,26.35419681,23.08723358,972.2657796,535,4.9,11.8,Day
2971,2019-05-21 06:04:50,26.36440718,23.20828655,972.3936428,535,4.9,12.3,Day
2972,2019-05-21 06:04:52,26.36440718,23.17290696,972.3375595,535,4.9,12.3,Day
2973,2019-05-21 06:04:53,26.36440718,23.19817813,972.3095179,536,5.0,12.4,Day
2974,2019-05-21 06:04:55,26.36440718,23.12741839,972.3656011,535,4.8,12.0,Day
2975,2019-05-21 06:04:57,26.36440718,23.03138499,972.3656011,536,4.7,11.6,Day
2976,2019-05-21 06:04:58,26.34909162,23.07219591,972.3140131,535,4.7,11.8,Day
2977,2019-05-21 06:05:00,26.34909162,23.24908933,972.2859722,535,4.7,12.1,Day
2978,2019-05-21 06:05:02,26.34398643,23.3452354,972.3902865,535,4.7,12.3,Day
2979,2019-05-21 06:05:03,26.34909162,23.33500571,972.370095,536,4.8,12.3,Day
2980,2019-05-21 06:05:05,26.35419681,23.41069123,972.3779442,535,4.8,11.2,Day
2981,2019-05-21 06:05:07,26.34398643,23.46147014,972.334205,536,4.8,10.6,Day
2982,2019-05-21 06:05:09,26.34909162,23.32995187,972.342054,536,4.8,10.7,Day
2983,2019-05-21 06:05:10,26.33377606,23.40612274,972.3185071,536,4.8,11.1,Day
2984,2019-05-21 06:05:12,26.34398643,23.40082642,972.334205,536,4.9,12.2,Day
2985,2019-05-21 06:05:14,26.34909162,23.36027483,972.370095,536,5.0,11.8,Day
2986,2019-05-21 06:05:15,26.34398643,23.23910461,972.3902865,535,5.3,11.7,Day
2987,2019-05-21 06:05:17,26.34909162,23.23392739,972.342054,536,5.3,11.8,Day
2988,2019-05-21 06:05:19,26.35419681,23.25907423,972.349903,535,5.4,12.1,Day
2989,2019-05-21 06:05:20,26.35419681,23.15293837,972.3218619,535,5.3,12.3,Day
2990,2019-05-21 06:05:22,26.34909162,23.08230435,972.3140131,536,5.2,12.3,Day
2991,2019-05-21 06:05:24,26.34909162,23.03681614,972.3140131,534,5.2,12.0,Day
2992,2019-05-21 06:05:25,26.34909162,22.94583791,972.342054,534,5.2,11.8,Day
2993,2019-05-21 06:05:27,26.34398643,22.89036615,972.3622457,534,5.3,11.8,Day
2994,2019-05-21 06:05:29,26.35419681,22.97603801,972.4059854,536,5.3,11.7,Day
2995,2019-05-21 06:05:30,26.34398643,22.92069263,972.334205,535,5.2,10.6,Day
2996,2019-05-21 06:05:32,26.34398643,22.91563824,972.2781237,534,5.2,10.6,Day
2997,2019-05-21 06:05:34,26.35419681,22.93560237,972.3218619,535,5.2,10.8,Day
2998,2019-05-21 06:05:36,26.35419681,23.09734209,972.349903,535,5.1,10.7,Day
2999,2019-05-21 06:05:37,26.34398643,23.05210431,972.4744088,534,5.0,10.8,Day
3000,2019-05-21 06:05:39,26.34398643,22.87520281,972.3902865,534,5.0,10.7,Day
3001,2019-05-21 06:05:41,26.33888125,22.87027579,972.2983156,535,5.0,10.2,Day
3002,2019-05-21 06:05:42,26.34909162,23.02670756,972.4542179,534,4.9,9.3,Day
3003,2019-05-21 06:05:44,26.34398643,23.17340296,972.334205,534,4.9,9.2,Day
